SEP = ,
77.46,226.81,33.06,33.70,35.36,37.70,119.60,2.80,228.00,673.00
77.44,226.33,33.19,33.67,35.48,38.07,119.60,2.80,227.00,673.00
77.37,225.37,33.14,33.80,35.59,37.61,119.70,2.78,227.00,673.00
77.39,225.48,33.22,33.78,35.45,38.07,119.70,2.78,227.00,673.00
77.34,225.53,33.54,33.91,35.50,37.91,119.50,2.84,227.00,673.00
77.46,225.32,33.27,33.94,35.73,37.86,119.50,2.84,227.00,674.00
77.60,224.66,33.30,33.80,35.66,37.80,119.70,2.80,227.00,674.00
77.56,224.86,33.40,33.72,35.50,37.80,119.70,2.80,227.00,674.00
77.81,224.38,33.14,33.94,35.57,38.07,120.00,2.79,227.00,674.00
77.84,223.94,33.27,34.04,35.48,38.00,120.00,2.79,226.00,674.00
77.75,224.33,32.95,33.80,35.61,37.89,119.90,2.81,226.00,674.00
77.79,224.28,33.11,33.83,35.27,38.07,119.90,2.81,228.00,674.00
77.78,224.62,33.11,33.83,35.50,37.91,119.60,2.82,228.00,674.00
77.64,224.90,33.24,34.02,35.77,38.14,119.60,2.82,228.00,675.00
77.50,224.71,33.14,33.91,35.77,38.23,119.50,2.83,228.00,675.00
77.50,224.38,33.16,33.91,35.73,38.27,119.50,2.83,228.00,675.00
77.53,223.94,33.32,33.83,36.05,38.02,119.50,2.83,228.00,675.00
77.59,224.33,33.35,34.02,35.89,38.07,119.50,2.83,230.00,675.00
77.58,224.04,33.14,34.02,35.75,38.27,119.40,2.80,230.00,675.00
77.71,224.47,33.35,33.64,35.77,38.27,119.40,2.80,227.00,675.00
77.65,224.09,33.48,33.91,36.05,38.41,119.40,2.80,227.00,675.00
77.74,224.52,33.46,33.94,36.02,38.23,119.40,2.80,226.00,676.00
77.79,223.99,33.01,33.75,35.84,38.09,119.30,2.83,226.00,676.00
78.02,224.23,33.14,33.86,35.91,38.30,119.30,2.83,226.00,676.00
77.99,223.46,33.38,34.07,35.93,38.16,119.60,2.81,226.00,676.00
78.04,223.80,33.32,33.86,35.93,38.45,119.60,2.81,226.00,676.00
78.01,223.89,33.38,33.75,35.93,38.23,119.70,2.82,226.00,676.00
78.08,222.84,33.22,33.80,36.02,38.48,119.70,2.82,229.00,676.00
78.26,223.08,33.51,33.91,36.02,38.41,119.50,2.79,229.00,676.00
78.52,222.55,33.27,33.86,36.18,38.25,119.50,2.79,228.00,677.00
78.85,221.15,33.46,33.86,36.18,38.00,119.30,2.79,225.00,677.00
78.94,221.15,33.46,33.88,36.09,38.20,119.30,2.79,225.00,677.00
79.13,220.67,33.67,33.91,36.11,38.36,119.40,2.80,225.00,677.00
79.08,219.70,33.56,34.12,36.18,38.43,119.40,2.80,225.00,677.00
79.23,219.22,33.54,34.10,36.27,38.16,119.50,2.82,225.00,677.00
79.35,218.78,33.40,33.88,35.98,38.16,119.50,2.82,229.00,677.00
79.49,218.22,33.30,34.18,36.27,38.45,119.50,2.81,229.00,678.00
79.44,218.09,33.30,33.96,36.27,38.45,119.50,2.81,230.00,678.00
79.53,218.26,33.54,34.02,36.25,38.48,119.60,2.85,230.00,678.00
79.51,218.35,33.56,34.02,36.23,38.55,119.60,2.85,232.00,678.00
79.61,217.74,33.35,33.75,36.30,38.32,119.60,2.79,232.00,678.00
79.67,218.26,33.62,34.34,36.16,38.36,119.60,2.79,232.00,678.00
79.69,218.35,33.64,33.96,36.32,38.48,119.80,2.83,232.00,678.00
79.74,218.30,33.72,34.15,36.07,38.34,119.80,2.83,232.00,678.00
79.91,219.00,33.80,34.04,36.30,38.25,120.00,2.85,232.00,679.00
80.00,219.43,33.70,33.91,36.23,38.09,120.00,2.85,234.00,679.00
79.98,218.26,33.62,33.86,36.11,38.32,119.80,2.82,234.00,679.00
80.05,219.04,33.62,33.91,36.34,38.52,119.80,2.82,230.00,679.00
79.99,219.09,33.72,34.20,36.14,38.68,119.70,2.82,230.00,679.00
80.15,220.19,33.70,33.94,36.23,38.43,119.70,2.82,230.00,679.00
80.15,220.19,33.46,33.75,36.25,38.57,119.60,2.88,230.00,679.00
80.15,220.77,33.75,34.23,36.23,38.36,119.60,2.88,230.00,679.00
80.42,220.29,33.54,33.72,36.23,38.66,119.60,2.83,230.00,680.00
80.52,220.87,33.62,33.83,36.34,38.80,119.60,2.83,230.00,680.00
80.48,221.35,33.56,33.96,36.43,38.43,119.60,2.82,230.00,680.00
80.56,221.15,33.35,33.94,36.45,38.61,119.60,2.82,229.00,680.00
80.51,221.25,33.88,34.20,36.52,38.95,119.90,2.82,229.00,680.00
80.58,221.39,33.72,34.52,36.61,38.68,119.90,2.82,229.00,680.00
80.61,221.15,33.80,33.99,36.57,38.84,119.70,2.84,229.00,680.00
80.71,220.67,33.72,34.26,36.36,38.52,119.70,2.84,229.00,680.00
80.66,220.72,33.70,34.26,36.70,38.73,119.40,2.85,229.00,681.00
80.68,220.87,33.62,34.49,36.61,38.59,119.40,2.85,230.00,681.00
80.61,220.00,33.40,34.23,36.75,38.70,119.30,2.84,230.00,681.00
80.89,220.48,33.72,34.23,36.52,38.84,119.30,2.84,231.00,681.00
80.87,220.72,33.83,34.26,36.68,38.91,119.40,2.79,231.00,681.00
80.63,221.15,33.70,34.02,36.70,38.75,119.40,2.79,227.00,681.00
80.64,222.36,33.88,33.91,36.55,38.68,119.70,2.81,227.00,681.00
80.63,222.84,33.75,34.28,36.57,38.45,119.70,2.81,227.00,681.00
80.73,223.61,33.75,34.47,36.77,38.68,119.80,2.83,227.00,682.00
80.74,222.93,33.86,34.23,36.73,38.59,119.80,2.83,227.00,682.00
80.88,223.51,33.88,34.18,36.70,38.80,119.90,2.78,227.00,682.00
80.92,222.16,33.78,34.36,36.82,38.91,119.90,2.78,228.00,682.00
81.04,222.50,33.75,34.28,36.95,38.89,120.10,2.80,228.00,682.00
81.20,222.55,33.64,34.41,36.95,38.84,120.10,2.80,228.00,682.00
81.10,222.36,33.75,34.47,36.82,39.05,119.90,2.83,228.00,682.00
80.99,223.32,33.75,34.04,36.86,38.73,119.90,2.83,232.00,682.00
80.94,225.53,33.83,33.99,37.02,38.75,119.70,2.83,232.00,683.00
80.87,225.37,33.75,34.28,36.98,38.84,119.70,2.83,232.00,683.00
80.97,226.12,33.75,34.47,37.02,38.82,119.50,2.79,232.00,683.00
81.19,224.66,34.12,34.41,37.02,38.95,119.50,2.79,232.00,683.00
81.05,224.71,33.96,34.39,37.07,38.89,119.60,2.82,232.00,683.00
81.16,226.12,33.83,34.71,37.05,39.09,119.60,2.82,228.00,683.00
81.11,226.97,33.96,34.28,36.98,39.27,119.80,2.72,228.00,683.00
81.21,225.32,33.80,34.52,37.25,39.25,119.80,2.72,223.00,684.00
81.07,224.13,34.07,34.60,36.98,39.36,120.00,2.74,223.00,684.00
80.98,224.09,34.07,34.68,37.34,39.07,120.00,2.74,222.00,684.00
81.03,224.23,34.04,34.52,37.25,39.11,119.90,2.78,222.00,684.00
80.96,224.18,34.07,34.20,37.23,38.86,119.90,2.78,222.00,684.00
81.15,224.90,33.80,34.44,37.07,39.34,119.90,2.85,222.00,684.00
81.32,224.04,33.94,34.39,37.11,39.25,119.90,2.85,222.00,684.00
